,frequency,index,word
4429,-9.782477,4429,shaving
4430,-8.494623,4430,sponsored
4431,-11.168772,4431,manchester
4432,-10.475624,4432,scarves
4433,-10.763307,4433,q
4434,-10.475624,4434,firewood
4435,-10.763307,4435,chickpeas
4436,-10.070159,4436,turban
4437,-9.782477,4437,clapping
4438,-10.070159,4438,december
4439,-11.861918,4439,25th
4440,-11.861918,4440,adaptor
4441,-10.070159,4441,sticky
4442,-9.08933,4442,notes
4443,-9.028706,4443,step
4444,-9.559334,4444,amusement
4445,-9.782477,4445,lizard
4446,-8.055256,4446,similar
4447,-8.9174795,4447,vanilla
4448,-9.464024,4448,placid
4449,-10.2524805,4449,interesting
4450,-9.296969,4450,program
4451,-11.861918,4451,musk
4452,-10.475624,4452,ox
4453,-11.861918,4453,hippopotami
4454,-9.559334,4454,prey
4455,-11.168772,4455,counted
4456,-11.168772,4456,iowa
4457,-10.763307,4457,drives
4458,-10.763307,4458,homosexual
4459,-9.464024,4459,allow
4460,-9.153869,4460,rooms
4461,-11.861918,4461,antler
4462,-9.153869,4462,gluten
4463,-9.222861,4463,wig
4464,-9.559334,4464,successfully
4465,-10.070159,4465,fixated
4466,-9.916009,4466,shoreline
4467,-11.861918,4467,ponchos
4468,-10.070159,4468,shit
4469,-11.861918,4469,tows
4470,-10.070159,4470,helpful
4471,-9.782477,4471,threw
4472,-9.028706,4472,walkway
4473,-10.763307,4473,cheek
4474,-11.168772,4474,lingerie
4475,-10.763307,4475,preparer
4476,-10.763307,4476,caring
4477,-10.763307,4477,seasonal
4478,-9.664694,4478,u.s
4479,-11.861918,4479,obviously
4480,-11.861918,4480,faded
4481,-10.475624,4481,pong
4482,-11.861918,4482,incorporated
4483,-8.770876,4483,health
4484,-11.168772,4484,santiago
4485,-9.664694,4485,act
4486,-10.070159,4486,identify
4487,-9.464024,4487,l
4488,-8.1007185,4488,tropical
4489,-9.464024,4489,flood
4490,-9.028706,4490,deer
4491,-11.168772,4491,ambient
4492,-8.643043,4492,peel
4493,-8.9174795,4493,department
4494,-8.770876,4494,patio
4495,-10.763307,4495,linens
4496,-9.664694,4496,ends
4497,-7.161438,4497,rock
4498,-8.971547,4498,european
4499,-9.664694,4499,descent
4500,-10.475624,4500,intimidating
4501,-10.763307,4501,sunroof
4502,-11.861918,4502,starfruit
4503,-10.070159,4503,weird
4504,-11.168772,4504,percent
4505,-10.070159,4505,offered
4506,-9.08933,4506,grain
4507,-11.861918,4507,humidity
4508,-9.296969,4508,one-way
4509,-10.2524805,4509,shampoo
4510,-10.070159,4510,ginger
4511,-10.070159,4511,redhead
4512,-10.763307,4512,painful
4513,-9.464024,4513,cuddling
4514,-8.817396,4514,cushion
4515,-11.861918,4515,stonework
4516,-10.763307,4516,ii
4517,-11.861918,4517,roland
4518,-11.861918,4518,garros
4519,-11.861918,4519,bl
4520,-9.916009,4520,bake
4521,-8.866186,4521,cheesecake
4522,-11.861918,4522,flinging
4523,-8.643043,4523,right-handed
4524,-11.861918,4524,petrified
4525,-9.664694,4525,virgin
4526,-9.782477,4526,chilly
4527,-9.028706,4527,pillars
4528,-7.9700985,4528,railing
4529,-11.168772,4529,compliment
4530,-8.866186,4530,cauliflower
4531,-10.070159,4531,depot
4532,-11.861918,4532,kitchen-safe
4533,-11.861918,4533,bird-shaped
4534,-9.916009,4534,anniversary
4535,-11.168772,4535,flamingos
4536,-9.153869,4536,provide
4537,-8.770876,4537,legal
4538,-8.460721,4538,eagle
4539,-9.559334,4539,contest
4540,-10.2524805,4540,grinding
4541,-8.173039,4541,knobs
4542,-10.475624,4542,portraying
4543,-11.861918,4543,polls
4544,-10.475624,4544,attracted
4545,-11.861918,4545,tipping
4546,-9.222861,4546,warning
4547,-8.971547,4547,picking
4548,-8.817396,4548,chopped
4549,-9.153869,4549,filling
4550,-9.377012,4550,casually
4551,-9.222861,4551,mood
4552,-9.782477,4552,cemetery
4553,-11.168772,4553,attach
4554,-9.782477,4554,husband
4555,-8.770876,4555,circular
4556,-9.782477,4556,longboard
4557,-11.861918,4557,spectrum
4558,-11.168772,4558,production
4559,-10.763307,4559,seller
4560,-8.529715,4560,best
4561,-7.5444307,4561,pine
4562,-10.070159,4562,camouflaged
4563,-10.2524805,4563,magnetic
4564,-11.168772,4564,especially
4565,-9.222861,4565,limes
4566,-11.861918,4566,footed
4567,-10.070159,4567,analog
4568,-11.168772,4568,specks
4569,-10.475624,4569,boyfriend
4570,-10.475624,4570,hoofs
4571,-10.070159,4571,ups
4572,-9.782477,4572,rather
4573,-10.475624,4573,phenomenon
4574,-9.916009,4574,occurring
4575,-11.861918,4575,cankles
4576,-9.664694,4576,access
4577,-11.168772,4577,prove
4578,-11.861918,4578,frustrating
4579,-11.861918,4579,crucial
4580,-11.861918,4580,occasions
4581,-9.153869,4581,emblem
4582,-10.070159,4582,entry
4583,-7.8188677,4583,puppy
4584,-9.559334,4584,purchase
4585,-7.256748,4585,tomato
4586,-10.763307,4586,pits
4587,-11.861918,4587,slower
4588,-9.559334,4588,moved
4589,-9.916009,4589,seattle
4590,-10.2524805,4590,grassland
4591,-11.861918,4591,drawstrings
4592,-9.222861,4592,worried
4593,-9.377012,4593,sunburn
4594,-10.070159,4594,bridges
4595,-11.861918,4595,nutrient
4596,-9.559334,4596,rich
4597,-11.861918,4597,kodiak
4598,-10.475624,4598,twenty
4599,-10.763307,4599,hundred
4600,-11.861918,4600,newton
4601,-9.782477,4601,st.
4602,-10.763307,4602,blended
4603,-10.475624,4603,-
4604,-9.916009,4604,iced
4605,-10.763307,4605,denomination
4606,-8.770876,4606,prominent
4607,-10.475624,4607,left-
4608,-11.861918,4608,tabbing
4609,-9.559334,4609,brace
4610,-10.763307,4610,exercising
4611,-9.222861,4611,professionals
4612,-11.861918,4612,footballer
4613,-10.763307,4613,drifting
4614,-10.763307,4614,footboard
4615,-11.861918,4615,lurking
4616,-9.222861,4616,usual
4617,-10.763307,4617,bounce
4618,-9.916009,4618,bbq
4619,-11.861918,4619,wilmington
4620,-11.861918,4620,pa
4621,-10.2524805,4621,daily
4622,-10.763307,4622,lie
4623,-10.763307,4623,rowboat
4624,-10.763307,4624,mist
4625,-10.763307,4625,broiling
4626,-9.916009,4626,meow
4627,-10.2524805,4627,hoses
4628,-10.070159,4628,wise
4629,-10.763307,4629,tabasco
4630,-10.070159,4630,handled
4631,-10.070159,4631,political
4632,-11.861918,4632,straightening
4633,-9.464024,4633,elevation
4634,-11.861918,4634,obelisk
4635,-9.559334,4635,cutter
4636,-10.763307,4636,viewpoint
4637,-11.861918,4637,collective
4638,-10.763307,4638,grouping
4639,-11.168772,4639,backrest
4640,-9.464024,4640,naturally
4641,-10.070159,4641,coleslaw
4642,-9.916009,4642,wipe
4643,-11.861918,4643,glimmer
4644,-11.861918,4644,sponges
4645,-9.664694,4645,wristbands
4646,-10.070159,4646,coal
4647,-8.566082,4647,sheared
4648,-10.763307,4648,buttered
4649,-9.296969,4649,appetizing
4650,-10.2524805,4650,promoted
4651,-10.2524805,4651,kfc
4652,-9.782477,4652,camper
4653,-10.475624,4653,leftovers
4654,-11.168772,4654,predate
4655,-10.763307,4655,financial
4656,-9.782477,4656,district
4657,-8.396183,4657,york
4658,-9.664694,4658,chopping
4659,-9.664694,4659,tuna
4660,-10.2524805,4660,agency
4661,-9.377012,4661,given
4662,-11.861918,4662,opportunity
4663,-11.168772,4663,genre
4664,-9.296969,4664,butt
4665,-10.070159,4665,pins
4666,-11.168772,4666,lighthouses
4667,-10.475624,4667,minivan
4668,-8.683865,4668,23
4669,-11.861918,4669,op
4670,-9.377012,4670,caused
4671,-7.531185,4671,concrete
4672,-11.861918,4672,prickly
4673,-8.494623,4673,grow
4674,-11.861918,4674,greece
4675,-11.861918,4675,strongest
4676,-9.916009,4676,sidewalks
4677,-10.763307,4677,moisture
4678,-10.2524805,4678,wanting
4679,-8.427932,4679,win
4680,-11.168772,4680,sprinkle
4681,-11.168772,4681,occur
4682,-10.475624,4682,sneeze
4683,-8.251,4683,learning
4684,-10.763307,4684,sees
4685,-9.08933,4685,care
4686,-9.664694,4686,peanut
4687,-11.861918,4687,well-skied
4688,-8.726424,4688,europe
4689,-9.222861,4689,stream
4690,-8.726424,4690,pipe
4691,-7.8545856,4691,chopsticks
4692,-6.851283,4692,12
4693,-11.168772,4693,produces
4694,-10.763307,4694,photographic
4695,-9.08933,4695,ingredient
4696,-9.664694,4696,mixed
4697,-11.861918,4697,farthermost
4698,-8.9174795,4698,glare
4699,-9.222861,4699,foam
4700,-11.861918,4700,pedicure
4701,-9.464024,4701,sturdy
4702,-9.559334,4702,prongs
4703,-10.475624,4703,goofy
4704,-10.070159,4704,doe
4705,-9.559334,4705,daughter
4706,-9.782477,4706,areas
4707,-9.377012,4707,evidence
4708,-11.861918,4708,describes
4709,-11.861918,4709,knitwear
4710,-11.861918,4710,sienna
4711,-10.475624,4711,humane
4712,-10.475624,4712,raise
4713,-10.2524805,4713,shoving
4714,-9.296969,4714,rugby
4715,-9.559334,4715,lasagna
4716,-10.2524805,4716,harvesting
4717,-11.861918,4717,shovels
4718,-9.782477,4718,ripped
4719,-10.070159,4719,mind
4720,-11.861918,4720,altering
4721,-11.168772,4721,november
4722,-9.916009,4722,warming
4723,-9.559334,4723,curve
4724,-9.782477,4724,ponies
4725,-9.782477,4725,grooming
4726,-10.763307,4726,habits
4727,-10.763307,4727,bouncing
4728,-9.296969,4728,initials
4729,-11.861918,4729,continents
4730,-11.861918,4730,purposefully
4731,-11.861918,4731,comedic
4732,-9.296969,4732,kayak
4733,-9.464024,4733,recessed
4734,-10.2524805,4734,secret
4735,-10.475624,4735,messenger
4736,-10.763307,4736,right-side
4737,-9.464024,4737,hall
4738,-10.763307,4738,trailers
4739,-9.377012,4739,greens
4740,-9.464024,4740,pin
4741,-9.08933,4741,bins
4742,-9.559334,4742,sunbathing
4743,-8.971547,4743,peaceful
4744,-9.028706,4744,railway
4745,-11.861918,4745,greener
4746,-10.763307,4746,dolphin
4747,-9.08933,4747,blueberries
4748,-9.222861,4748,farthest
4749,-11.168772,4749,rapid
4750,-8.603822,4750,cereal
4751,-10.475624,4751,dashboard
4752,-9.464024,4752,midday
4753,-9.296969,4753,coach
4754,-11.861918,4754,filtering
4755,-10.2524805,4755,composition
4756,-11.861918,4756,potholder
4757,-10.475624,4757,showering
4758,-11.861918,4758,hop
4759,-9.559334,4759,fashioned
4760,-8.494623,4760,circles
4761,-11.168772,4761,headless
4762,-9.153869,4762,altered
4763,-11.861918,4763,reveal
4764,-11.861918,4764,emotional
4765,-11.861918,4765,sensibility
4766,-9.08933,4766,chewing
4767,-8.770876,4767,man-made
4768,-9.916009,4768,task
4769,-10.763307,4769,sideline
4770,-9.296969,4770,varieties
4771,-8.770876,4771,artwork
4772,-11.168772,4772,staggered
4773,-9.296969,4773,artist
4774,-10.475624,4774,bump
4775,-9.296969,4775,coins
4776,-11.168772,4776,slot
4777,-10.070159,4777,points
4778,-8.683865,4778,gentlemen
4779,-9.782477,4779,wording
4780,-11.861918,4780,two-layer
4781,-11.861918,4781,shampoos
4782,-11.168772,4782,breaks
4783,-9.916009,4783,penguins
4784,-11.861918,4784,hindus
4785,-9.782477,4785,herb
4786,-10.475624,4786,charge
4787,-10.070159,4787,knit
4788,-8.726424,4788,president
4789,-11.861918,4789,cleft
4790,-10.2524805,4790,exterior
4791,-9.782477,4791,stew
4792,-10.763307,4792,reaction
4793,-9.222861,4793,proud
4794,-10.475624,4794,podium
4795,-10.475624,4795,freshwater
4796,-10.763307,4796,crispy
4797,-11.861918,4797,bareback
4798,-9.028706,4798,pull
4799,-11.861918,4799,unclaimed
4800,-9.559334,4800,rowing
4801,-10.763307,4801,consumable
4802,-11.168772,4802,overlook
4803,-11.861918,4803,smear
4804,-8.9174795,4804,canoe
4805,-10.475624,4805,biodegradable
4806,-7.990718,4806,checkered
4807,-9.664694,4807,presentation
4808,-9.222861,4808,steak
4809,-11.861918,4809,gluteus
4810,-11.861918,4810,maximus
4811,-10.763307,4811,hoping
4812,-9.377012,4812,cooks
4813,-8.335558,4813,music
4814,-11.168772,4814,awards
4815,-10.763307,4815,released
4816,-8.971547,4816,xbox
4817,-9.664694,4817,physically
4818,-11.168772,4818,consoles
4819,-10.763307,4819,tone
4820,-11.168772,4820,lilacs
4821,-10.763307,4821,violets
4822,-9.782477,4822,coca-cola
4823,-8.077729,4823,pepsi
4824,-9.222861,4824,hunting
4825,-11.861918,4825,j.p.
4826,-10.763307,4826,morgan
4827,-9.664694,4827,caution
4828,-10.763307,4828,jaywalking
4829,-9.464024,4829,chili
4830,-9.664694,4830,convention
4831,-10.070159,4831,features
4832,-8.683865,4832,safely
4833,-9.464024,4833,secured
4834,-11.861918,4834,nostril
4835,-11.861918,4835,greeneries
4836,-11.861918,4836,banded
4837,-10.070159,4837,crushed
4838,-10.070159,4838,checking
4839,-9.664694,4839,property
4840,-11.861918,4840,rigid
4841,-10.475624,4841,zippers
4842,-10.763307,4842,baggy
4843,-11.861918,4843,burgundy
4844,-11.861918,4844,pornography
4845,-11.168772,4845,yeast
4846,-8.396183,4846,layers
4847,-10.2524805,4847,barcode
4848,-10.070159,4848,hazard
4849,-9.377012,4849,hallway
4850,-10.070159,4850,armchair
4851,-11.168772,4851,fluted
4852,-10.070159,4852,maroon
4853,-10.763307,4853,flushing
4854,-10.070159,4854,immediately
4855,-11.168772,4855,make-up
4856,-11.168772,4856,wilting
4857,-11.861918,4857,presume
4858,-8.9174795,4858,write
4859,-11.861918,4859,lactose-intolerant
4860,-8.335558,4860,dots
4861,-11.861918,4861,monogram
4862,-9.559334,4862,deserted
4863,-10.2524805,4863,showroom
4864,-11.861918,4864,peppermill
4865,-8.335558,4865,magazine
4866,-10.070159,4866,delivering
4867,-10.2524805,4867,ace
4868,-11.861918,4868,ventura
4869,-11.168772,4869,washroom
4870,-9.222861,4870,surrounds
4871,-9.559334,4871,wildlife
4872,-11.861918,4872,brat
4873,-11.168772,4873,bullying
4874,-11.861918,4874,cookware
4875,-8.396183,4875,foreign
4876,-8.494623,4876,action
4877,-9.296969,4877,snacks
4878,-8.971547,4878,garnish
4879,-11.861918,4879,cilantro
4880,-9.559334,4880,angel
4881,-11.168772,4881,emit
4882,-10.475624,4882,sunshine
4883,-11.861918,4883,vesicles
4884,-11.861918,4884,cheapest
4885,-11.168772,4885,postage
4886,-11.861918,4886,obsolete
4887,-11.861918,4887,unicorns
4888,-10.475624,4888,uncooked
4889,-11.861918,4889,grateful
4890,-9.664694,4890,sepia
4891,-10.475624,4891,pit
4892,-11.168772,4892,taut
4893,-11.861918,4893,whitecap
4894,-10.763307,4894,muffs
4895,-8.726424,4895,barrel
4896,-10.2524805,4896,stamped
4897,-11.861918,4897,uncertain
4898,-11.861918,4898,sweet-smelling
4899,-11.861918,4899,parasailers
4900,-7.930093,4900,headphones
4901,-10.763307,4901,ump
4902,-11.861918,4902,chessboard
4903,-9.222861,4903,bowtie
4904,-9.222861,4904,relish
4905,-7.7030354,4905,bun
4906,-11.861918,4906,supported
4907,-8.566082,4907,mercedes
4908,-11.168772,4908,benz
4909,-11.861918,4909,snowfall
4910,-11.861918,4910,priority
4911,-9.028706,4911,skyscrapers
4912,-10.2524805,4912,amish
4913,-8.9174795,4913,shaven
4914,-9.559334,4914,arches
4915,-9.464024,4915,element
4916,-11.861918,4916,clubbing
4917,-9.08933,4917,foamy
4918,-10.475624,4918,portraits
4919,-10.070159,4919,ordered
4920,-11.861918,4920,shawl
4921,-11.861918,4921,scooby
4922,-11.861918,4922,sexes
4923,-11.861918,4923,retrieving
4924,-10.763307,4924,beaver
4925,-10.475624,4925,cleavage
4926,-9.916009,4926,subjects
4927,-8.726424,4927,geese
4928,-11.861918,4928,bed-time
4929,-9.464024,4929,diesel
4930,-10.475624,4930,volunteer
4931,-11.168772,4931,horsepower
4932,-9.916009,4932,unusually
4933,-8.683865,4933,40
4934,-9.559334,4934,cycle
4935,-8.251,4935,balance
4936,-9.377012,4936,interacting
4937,-10.763307,4937,flyers
4938,-11.861918,4938,hairbrushes
4939,-10.763307,4939,chandeliers
4940,-11.861918,4940,shear
4941,-10.475624,4941,volume
4942,-11.168772,4942,consistency
4943,-10.070159,4943,bold
4944,-11.861918,4944,prime
4945,-11.168772,4945,circling
4946,-8.971547,4946,toes
4947,-11.168772,4947,nw
4948,-11.861918,4948,11th
4949,-11.168772,4949,clarity
4950,-9.916009,4950,gesture
4951,-11.168772,4951,polite
4952,-8.224333,4952,known
4953,-11.861918,4953,appreciated
4954,-10.763307,4954,contrasting
4955,-8.427932,4955,shapes
4956,-9.377012,4956,hate
4957,-10.763307,4957,doorways
4958,-11.861918,4958,concentration
4959,-9.464024,4959,captive
4960,-10.070159,4960,panting
4961,-9.296969,4961,sections
4962,-9.664694,4962,breeze
4963,-11.168772,4963,blacktop
4964,-9.664694,4964,fill
4965,-10.475624,4965,mopeds
4966,-11.861918,4966,deodorants
4967,-9.028706,4967,tissues
4968,-11.168772,4968,placement
4969,-11.861918,4969,passerby
4970,-11.861918,4970,donate
4971,-10.2524805,4971,coin
4972,-9.664694,4972,operate
4973,-9.08933,4973,pc
4974,-11.168772,4974,to-go
4975,-11.861918,4975,duvet
4976,-10.2524805,4976,quiche
4977,-8.224333,4977,images
4978,-10.475624,4978,approximate
4979,-9.222861,4979,expert
4980,-9.08933,4980,salty
4981,-11.861918,4981,specimens
4982,-9.559334,4982,pile
4983,-10.475624,4983,tossing
4984,-11.861918,4984,overstuffed
4985,-11.861918,4985,tongues
4986,-9.464024,4986,potty
4987,-11.861918,4987,nordictrack
4988,-10.763307,4988,noted
4989,-10.2524805,4989,daddy
4990,-11.168772,4990,bazaar
4991,-8.817396,4991,driven
4992,-9.464024,4992,coordinated
4993,-10.763307,4993,sunning
4994,-10.2524805,4994,mesh
4995,-10.070159,4995,hanged
4996,-11.168772,4996,affected
4997,-10.2524805,4997,buoys
4998,-11.861918,4998,iconic
4999,-11.861918,4999,password
5000,-9.559334,5000,harvested
5001,-9.377012,5001,lufthansa
5002,-10.475624,5002,chairlift
5003,-9.664694,5003,master
5004,-9.559334,5004,grab
5005,-11.861918,5005,republicans
5006,-11.861918,5006,rodents
5007,-11.168772,5007,grind
5008,-9.377012,5008,less
5009,-10.2524805,5009,needle
5010,-10.763307,5010,drains
5011,-11.861918,5011,desiring
5012,-9.664694,5012,rotten
5013,-11.861918,5013,speaks
5014,-10.070159,5014,slicing
5015,-10.070159,5015,banners
5016,-11.168772,5016,carriages
5017,-11.861918,5017,esplanade
5018,-11.861918,5018,troublemaker
5019,-11.861918,5019,oceanfront
5020,-10.763307,5020,starving
5021,-11.168772,5021,erect
5022,-10.475624,5022,signage
5023,-11.861918,5023,arresting
5024,-11.861918,5024,15.00
5025,-11.168772,5025,stays
5026,-8.9174795,5026,organic
5027,-8.251,5027,typically
5028,-9.464024,5028,student
5029,-10.070159,5029,marking
5030,-10.763307,5030,bricked
5031,-11.861918,5031,oakley
5032,-11.168772,5032,clipped
5033,-11.168772,5033,matted
5034,-11.168772,5034,garb
5035,-11.861918,5035,westernized
5036,-9.916009,5036,raising
5037,-11.861918,5037,2016
5038,-10.763307,5038,scientist
5039,-8.529715,5039,lanes
5040,-10.763307,5040,boring
5041,-10.763307,5041,fueled
5042,-10.475624,5042,baseman
5043,-10.475624,5043,associate
5044,-11.168772,5044,prayer
5045,-10.475624,5045,screwdriver
5046,-10.2524805,5046,forms
5047,-11.861918,5047,frate
5048,-10.475624,5048,lodge
5049,-9.296969,5049,cupboards
5050,-10.763307,5050,mutt
5051,-11.861918,5051,netted
5052,-11.168772,5052,companies
5053,-11.168772,5053,grounder
5054,-9.782477,5054,eyebrows
5055,-9.464024,5055,prom
5056,-11.168772,5056,floss
5057,-11.168772,5057,laps
5058,-9.559334,5058,milking
5059,-10.475624,5059,goblets
5060,-11.168772,5060,googles
5061,-10.475624,5061,prone
5062,-9.222861,5062,drowning
5063,-10.475624,5063,inland
5064,-8.866186,5064,poodle
5065,-10.2524805,5065,instead
5066,-10.763307,5066,goodies
5067,-10.2524805,5067,compartment
5068,-10.475624,5068,tripping
5069,-11.861918,5069,hazards
5070,-10.475624,5070,packets
5071,-10.2524805,5071,kale
5072,-10.070159,5072,stain
5073,-11.168772,5073,referring
5074,-8.460721,5074,s
5075,-10.2524805,5075,indigenous
5076,-10.763307,5076,molding
5077,-8.817396,5077,better
5078,-9.559334,5078,dad
5079,-9.916009,5079,elaborate
5080,-11.861918,5080,erase
5081,-9.464024,5081,split
5082,-9.664694,5082,lever
5083,-9.377012,5083,tines
5084,-11.168772,5084,lorry
5085,-11.861918,5085,agile
5086,-9.377012,5086,stems
5087,-11.168772,5087,fists
5088,-10.763307,5088,clenched
5089,-10.070159,5089,parasol
5090,-11.861918,5090,showcased
5091,-11.861918,5091,'valve
5092,-8.866186,5092,edited
5093,-9.916009,5093,but
5094,-9.296969,5094,late
5095,-11.861918,5095,caine
5096,-9.464024,5096,turbulent
5097,-9.916009,5097,stump
5098,-10.475624,5098,gps
5099,-10.763307,5099,daybed
5100,-9.664694,5100,caged
5101,-9.222861,5101,graze
5102,-10.475624,5102,institution
5103,-9.559334,5103,boot
5104,-11.168772,5104,spire
5105,-10.2524805,5105,marked
5106,-10.070159,5106,lowest
5107,-11.168772,5107,panties
5108,-10.763307,5108,phrase
5109,-11.168772,5109,joggers
5110,-10.763307,5110,slip
5111,-9.153869,5111,hillside
5112,-9.153869,5112,architecture
5113,-9.664694,5113,zipped
5114,-9.664694,5114,windsor
5115,-9.296969,5115,knot
5116,-9.222861,5116,beauty
5117,-11.861918,5117,garishness
5118,-9.222861,5118,dinosaur
5119,-9.464024,5119,remind
5120,-11.168772,5120,conjoined
5121,-11.861918,5121,fraternal
5122,-9.782477,5122,rush
5123,-11.168772,5123,sydney
5124,-10.070159,5124,category
5125,-11.861918,5125,pall
